customer_id,activity_date,login_count,features_used_count,support_tickets_opened
1244,2024-08-05,9,4,0
1244,2024-08-12,6,6,0
1244,2024-08-19,17,5,0
1244,2024-08-26,6,9,1
1244,2024-09-02,22,8,0
1244,2024-09-09,14,8,0
1244,2024-09-16,15,5,0
1244,2024-09-23,8,4,0
1244,2024-09-30,18,5,0
1244,2024-10-07,18,4,0
1244,2024-10-14,13,7,0
1244,2024-10-21,12,6,0
1244,2024-10-28,9,8,0
1244,2024-11-04,12,3,0
1244,2024-11-11,13,9,0
1244,2024-11-18,19,5,0
1244,2024-11-25,23,9,0
1244,2024-12-02,23,3,0
1244,2024-12-09,14,5,0
1244,2024-12-16,15,9,0
1244,2024-12-23,7,8,0
1244,2024-12-30,15,6,0
1247,2024-05-28,22,3,0
1247,2024-06-04,14,7,1
1247,2024-06-11,24,7,1
1247,2024-06-18,14,7,1
1247,2024-06-25,22,9,0
1247,2024-07-02,24,3,0
1247,2024-07-09,6,6,0
1247,2024-07-16,5,8,0
1247,2024-07-23,2,1,0
1247,2024-07-30,0,2,1
1247,2024-08-06,1,1,2
1247,2024-08-13,1,2,0
1247,2024-08-20,2,2,0
1249,2024-06-06,24,9,0
1249,2024-06-13,13,4,0
1249,2024-06-20,16,7,0
1249,2024-06-27,19,3,0
1249,2024-07-04,5,7,0
1249,2024-07-11,14,8,0
1249,2024-07-18,12,7,0
1249,2024-07-25,21,9,0
1249,2024-08-01,10,7,0
1249,2024-08-08,9,9,0
1249,2024-08-15,10,4,0
1249,2024-08-22,8,6,0
1249,2024-08-29,6,8,0
1249,2024-09-05,6,6,0
1249,2024-09-12,11,8,0
1249,2024-09-19,16,5,0
1249,2024-09-26,18,3,0
1249,2024-10-03,8,7,1
1249,2024-10-10,6,5,0
1249,2024-10-17,12,3,1
1249,2024-10-24,13,6,0
1249,2024-10-31,18,9,0
1249,2024-11-07,23,6,0
1249,2024-11-14,9,8,0
1249,2024-11-21,8,8,0
1249,2024-11-28,10,9,0
1249,2024-12-05,10,5,0
1249,2024-12-12,7,5,0
1249,2024-12-19,14,4,0
1249,2024-12-26,20,5,0
1250,2024-10-12,8,5,0
1250,2024-10-19,16,7,0
1250,2024-10-26,20,7,0
1250,2024-11-02,8,7,0
1250,2024-11-09,23,7,0
1250,2024-11-16,15,8,0
1250,2024-11-23,13,3,1
1250,2024-11-30,18,8,0
1250,2024-12-07,6,5,0
1250,2024-12-14,10,8,0
1250,2024-12-21,6,4,0
1250,2024-12-28,14,9,0
1252,2024-02-21,21,8,0
1252,2024-02-28,9,9,0
1252,2024-03-06,6,3,0
1252,2024-03-13,11,3,0
1252,2024-03-20,24,5,0
1252,2024-03-27,22,5,0
1252,2024-04-03,19,7,1
1252,2024-04-10,22,7,1
1252,2024-04-17,8,9,0
1252,2024-04-24,16,5,0
1252,2024-05-01,12,8,0
1252,2024-05-08,21,7,0
1252,2024-05-15,19,4,0
1252,2024-05-22,16,4,0
1252,2024-05-29,14,6,0
1252,2024-06-05,15,8,0
1252,2024-06-12,13,9,0
1252,2024-06-19,13,6,0
1252,2024-06-26,12,5,0
1252,2024-07-03,13,4,0
1252,2024-07-10,16,9,0
1252,2024-07-17,9,3,0
1252,2024-07-24,19,6,0
1252,2024-07-31,9,4,0
1252,2024-08-07,22,6,0
1252,2024-08-14,9,8,0
1252,2024-08-21,22,8,0
1252,2024-08-28,10,5,0
1252,2024-09-04,20,8,0
1252,2024-09-11,24,4,0
1252,2024-09-18,17,5,0
1252,2024-09-25,20,7,0
1252,2024-10-02,7,3,0
1252,2024-10-09,10,6,0
1252,2024-10-16,17,5,0
1252,2024-10-23,19,4,0
1252,2024-10-30,5,9,0
1252,2024-11-06,17,5,0
1252,2024-11-13,9,9,0
1252,2024-11-20,22,5,0
1252,2024-11-27,9,3,0
1252,2024-12-04,23,6,0
1252,2024-12-11,10,5,1
1252,2024-12-18,18,8,0
1252,2024-12-25,15,9,1
1252,2025-01-01,21,9,0
1253,2024-12-09,5,3,0
1253,2024-12-16,12,7,0
1253,2024-12-23,12,3,0
1253,2024-12-30,19,6,0
1254,2024-04-15,17,8,0
1254,2024-04-22,20,8,0
1254,2024-04-29,17,4,0
1254,2024-05-06,11,9,0
1254,2024-05-13,17,7,0
1254,2024-05-20,19,6,0
1254,2024-05-27,22,8,0
1254,2024-06-03,18,6,0
1254,2024-06-10,12,4,0
1254,2024-06-17,24,4,0
1254,2024-06-24,24,8,0
1254,2024-07-01,6,7,0
1254,2024-07-08,17,9,0
1254,2024-07-15,21,9,0
1254,2024-07-22,5,4,0
1254,2024-07-29,8,4,0
1254,2024-08-05,23,8,0
1254,2024-08-12,14,3,0
1254,2024-08-19,18,7,0
1254,2024-08-26,12,9,0
1254,2024-09-02,12,4,0
1254,2024-09-09,13,4,0
1254,2024-09-16,24,9,0
1254,2024-09-23,21,4,0
1254,2024-09-30,9,3,1
1254,2024-10-07,6,5,0
1254,2024-10-14,7,3,0
1254,2024-10-21,18,8,0
1254,2024-10-28,20,7,1
1254,2024-11-04,5,3,0
1254,2024-11-11,12,4,0
1254,2024-11-18,20,4,0
1254,2024-11-25,16,8,0
1254,2024-12-02,15,6,0
1254,2024-12-09,7,6,0
1254,2024-12-16,9,3,0
1254,2024-12-23,8,9,0
1254,2024-12-30,12,6,0
1255,2024-01-29,19,5,1
1255,2024-02-05,19,8,0
1255,2024-02-12,14,4,0
1255,2024-02-19,15,8,0
1255,2024-02-26,7,9,0
1255,2024-03-04,18,3,0
1255,2024-03-11,12,4,0
1255,2024-03-18,14,4,0
1255,2024-03-25,16,6,0
1255,2024-04-01,18,5,0
1255,2024-04-08,24,4,0
1255,2024-04-15,6,5,0
1255,2024-04-22,22,8,0
1255,2024-04-29,5,7,0
1255,2024-05-06,8,8,1
1255,2024-05-13,6,5,0
1255,2024-05-20,14,9,1
1255,2024-05-27,24,9,0
1255,2024-06-03,7,9,0
1255,2024-06-10,17,3,1
1255,2024-06-17,12,4,0
1255,2024-06-24,8,9,0
1255,2024-07-01,9,9,0
1255,2024-07-08,11,3,0
1255,2024-07-15,8,8,0
1255,2024-07-22,13,3,0
1255,2024-07-29,11,3,0
1255,2024-08-05,16,7,0
1255,2024-08-12,14,3,1
1255,2024-08-19,24,8,0
1255,2024-08-26,12,3,0
1255,2024-09-02,8,7,0
1255,2024-09-09,24,3,1
1255,2024-09-16,22,3,0
1255,2024-09-23,19,9,1
1255,2024-09-30,24,8,0
1255,2024-10-07,23,7,0
1255,2024-10-14,7,3,0
1255,2024-10-21,7,7,0
1255,2024-10-28,7,9,0
1255,2024-11-04,14,9,0
1255,2024-11-11,9,6,1
1255,2024-11-18,8,6,0
1255,2024-11-25,16,4,0
1255,2024-12-02,5,6,0
1255,2024-12-09,13,6,0
1255,2024-12-16,21,7,0
1255,2024-12-23,14,8,0
1255,2024-12-30,24,5,0
1257,2024-03-28,13,9,0
1257,2024-04-04,14,6,0
1257,2024-04-11,21,9,0
1257,2024-04-18,17,6,0
1257,2024-04-25,8,6,0
1257,2024-05-02,15,9,0
1257,2024-05-09,6,6,0
1257,2024-05-16,17,6,0
1257,2024-05-23,0,1,0
1257,2024-05-30,1,1,1
1257,2024-06-06,1,1,0
1257,2024-06-13,0,1,0
1257,2024-06-20,1,2,2
1258,2024-02-26,5,3,0
1258,2024-03-04,19,6,0
1258,2024-03-11,18,8,0
1258,2024-03-18,13,5,0
1258,2024-03-25,15,9,0
1258,2024-04-01,10,9,0
1258,2024-04-08,24,8,0
1258,2024-04-15,11,9,0
1258,2024-04-22,9,3,0
1258,2024-04-29,17,9,0
1258,2024-05-06,5,4,0
1258,2024-05-13,12,5,0
1258,2024-05-20,19,3,0
1258,2024-05-27,14,6,0
1258,2024-06-03,17,4,0
1258,2024-06-10,23,8,0
1258,2024-06-17,16,4,0
1258,2024-06-24,8,9,0
1258,2024-07-01,19,6,0
1258,2024-07-08,22,3,0
1258,2024-07-15,23,6,0
1258,2024-07-22,21,9,0
1258,2024-07-29,11,3,0
1258,2024-08-05,18,9,0
1258,2024-08-12,9,4,0
1258,2024-08-19,24,9,0
1258,2024-08-26,13,5,0
1258,2024-09-02,10,6,0
1258,2024-09-09,14,5,0
1258,2024-09-16,19,9,0
1258,2024-09-23,11,3,0
1258,2024-09-30,11,6,0
1258,2024-10-07,7,4,0
1258,2024-10-14,22,8,0
1258,2024-10-21,18,5,0
1258,2024-10-28,11,9,0
1258,2024-11-04,7,4,0
1258,2024-11-11,24,8,0
1258,2024-11-18,8,5,0
1258,2024-11-25,17,8,0
1258,2024-12-02,21,7,0
1258,2024-12-09,8,5,0
1258,2024-12-16,21,8,0
1258,2024-12-23,20,9,0
1258,2024-12-30,15,5,0
1259,2024-05-10,17,6,0
1259,2024-05-17,9,5,0
1259,2024-05-24,7,8,0
1259,2024-05-31,10,6,0
1259,2024-06-07,9,8,1
1259,2024-06-14,7,8,0
1259,2024-06-21,22,9,0
1259,2024-06-28,5,9,0
1259,2024-07-05,11,8,0
1259,2024-07-12,22,3,0
1259,2024-07-19,20,4,0
1259,2024-07-26,20,9,0
1259,2024-08-02,10,3,0
1259,2024-08-09,16,3,0
1259,2024-08-16,17,4,0
1259,2024-08-23,12,8,0
1259,2024-08-30,15,8,0
1259,2024-09-06,19,9,0
1259,2024-09-13,8,3,0
1259,2024-09-20,14,5,0
1259,2024-09-27,19,4,0
1259,2024-10-04,22,7,1
1259,2024-10-11,14,5,0
1259,2024-10-18,19,6,0
1259,2024-10-25,13,8,0
1259,2024-11-01,10,5,0
1259,2024-11-08,21,5,0
1259,2024-11-15,18,3,0
1259,2024-11-22,5,3,1
1259,2024-11-29,22,4,0
1259,2024-12-06,21,5,0
1259,2024-12-13,6,4,0
1259,2024-12-20,13,8,0
1259,2024-12-27,10,4,0
1263,2025-01-12,13,9,0
1263,2025-01-19,9,7,0
1263,2025-01-26,24,3,0
1263,2025-02-02,23,6,0
1263,2025-02-09,16,5,0
1263,2025-02-16,14,9,0
1263,2025-02-23,6,7,1
1263,2025-03-02,22,9,0
1263,2025-03-09,6,6,0
1263,2025-03-16,18,4,0
1263,2025-03-23,17,3,0
1263,2025-03-30,6,4,0
1263,2025-04-06,9,6,0
1263,2025-04-13,7,6,0
1263,2025-04-20,22,7,0
1263,2025-04-27,14,3,0
1263,2025-05-04,6,9,0
1263,2025-05-11,22,7,0
1263,2025-05-18,17,4,0
1263,2025-05-25,0,2,2
1263,2025-06-01,2,1,1
1263,2025-06-08,0,1,0
1263,2025-06-15,0,2,0
1264,2024-12-13,19,4,0
1264,2024-12-20,11,3,0
1264,2024-12-27,17,6,0
1265,2024-03-18,5,9,1
1265,2024-03-25,20,4,0
1265,2024-04-01,19,8,1
1265,2024-04-08,8,7,0
1265,2024-04-15,15,7,0
1265,2024-04-22,12,9,0
1265,2024-04-29,7,3,0
1265,2024-05-06,19,6,0
1265,2024-05-13,9,9,1
1265,2024-05-20,6,5,1
1265,2024-05-27,1,2,0
1265,2024-06-03,0,2,0
1265,2024-06-10,2,2,0
1265,2024-06-17,0,2,1
1266,2024-04-01,16,3,0
1266,2024-04-08,16,3,0
1266,2024-04-15,20,8,0
1266,2024-04-22,17,3,0
1266,2024-04-29,18,5,0
1266,2024-05-06,7,3,0
1266,2024-05-13,19,5,0
1266,2024-05-20,8,3,0
1266,2024-05-27,12,9,0
1266,2024-06-03,8,8,0
1266,2024-06-10,23,5,0
1266,2024-06-17,8,5,0
1266,2024-06-24,11,8,0
1266,2024-07-01,20,6,0
1266,2024-07-08,6,7,0
1266,2024-07-15,24,6,0
1266,2024-07-22,24,8,0
1266,2024-07-29,20,9,0
1266,2024-08-05,17,7,0
1266,2024-08-12,12,9,0
1266,2024-08-19,11,9,0
1266,2024-08-26,22,8,0
1266,2024-09-02,18,4,0
1266,2024-09-09,11,9,0
1266,2024-09-16,18,4,0
1266,2024-09-23,12,4,0
1266,2024-09-30,10,9,0
1266,2024-10-07,20,9,0
1266,2024-10-14,24,9,0
1266,2024-10-21,12,9,0
1266,2024-10-28,19,7,0
1266,2024-11-04,19,4,0
1266,2024-11-11,12,8,0
1266,2024-11-18,10,8,0
1266,2024-11-25,5,3,0
1266,2024-12-02,17,3,0
1266,2024-12-09,8,9,0
1266,2024-12-16,24,5,0
1266,2024-12-23,12,6,0
1266,2024-12-30,16,5,0
1267,2024-05-27,19,3,0
1267,2024-06-03,24,4,0
1267,2024-06-10,8,7,0
1267,2024-06-17,18,5,0
1267,2024-06-24,5,3,1
1267,2024-07-01,5,8,0
1267,2024-07-08,19,5,0
1267,2024-07-15,13,3,0
1267,2024-07-22,17,5,0
1267,2024-07-29,15,6,0
1267,2024-08-05,15,5,1
1267,2024-08-12,17,7,0
1267,2024-08-19,11,5,0
1267,2024-08-26,16,6,0
1267,2024-09-02,9,8,0
1267,2024-09-09,15,6,0
1267,2024-09-16,22,6,0
1267,2024-09-23,9,9,0
1267,2024-09-30,6,8,0
1267,2024-10-07,8,8,0
1267,2024-10-14,14,9,0
1267,2024-10-21,19,9,0
1267,2024-10-28,7,3,0
1267,2024-11-04,11,7,0
1267,2024-11-11,20,7,0
1267,2024-11-18,14,7,0
1267,2024-11-25,18,4,0
1267,2024-12-02,5,7,0
1267,2024-12-09,24,6,0
1267,2024-12-16,12,5,0
1267,2024-12-23,16,7,0
1267,2024-12-30,20,7,0
1268,2024-05-22,18,5,0
1268,2024-05-29,7,6,0
1268,2024-06-05,14,6,0
1268,2024-06-12,6,6,1
1268,2024-06-19,9,5,0
1268,2024-06-26,8,5,0
1268,2024-07-03,16,9,0
1268,2024-07-10,21,7,0
1268,2024-07-17,21,4,0
1268,2024-07-24,8,5,0
1268,2024-07-31,16,4,0
1268,2024-08-07,9,6,0
1268,2024-08-14,13,6,0
1268,2024-08-21,12,9,0
1268,2024-08-28,12,8,0
1268,2024-09-04,10,5,0
1268,2024-09-11,11,6,1
1268,2024-09-18,9,5,0
1268,2024-09-25,6,7,0
1268,2024-10-02,11,8,0
1268,2024-10-09,11,4,1
1268,2024-10-16,24,9,0
1268,2024-10-23,5,9,0
1268,2024-10-30,12,3,0
1268,2024-11-06,14,4,0
1268,2024-11-13,23,7,1
1268,2024-11-20,19,4,0
1268,2024-11-27,13,3,0
1268,2024-12-04,15,7,0
1268,2024-12-11,18,8,0
1268,2024-12-18,22,9,0
1268,2024-12-25,16,5,0
1268,2025-01-01,18,6,0
1268,2025-01-08,15,8,0
1268,2025-01-15,5,8,0
1268,2025-01-22,16,9,0
1268,2025-01-29,10,5,0
1268,2025-02-05,7,8,0
1268,2025-02-12,6,9,0
1268,2025-02-19,11,5,0
1268,2025-02-26,7,8,0
1268,2025-03-05,8,3,1
1268,2025-03-12,14,7,0
1268,2025-03-19,12,4,0
1268,2025-03-26,14,6,0
1268,2025-04-02,18,5,0
1268,2025-04-09,8,4,0
1268,2025-04-16,9,5,0
1268,2025-04-23,13,5,1
1268,2025-04-30,22,5,0
1268,2025-05-07,1,2,1
1268,2025-05-14,0,2,0
1268,2025-05-21,2,2,0
1268,2025-05-28,2,1,0
1268,2025-06-04,1,2,0
1271,2024-11-23,17,8,0
1271,2024-11-30,11,3,0
1271,2024-12-07,22,4,0
1271,2024-12-14,23,3,0
1271,2024-12-21,14,7,0
1271,2024-12-28,13,8,0
1273,2024-10-24,14,9,0
1273,2024-10-31,23,7,0
1273,2024-11-07,14,3,0
1273,2024-11-14,22,6,0
1273,2024-11-21,18,4,0
1273,2024-11-28,6,6,0
1273,2024-12-05,23,7,1
1273,2024-12-12,24,8,0
1273,2024-12-19,11,8,0
1273,2024-12-26,22,7,0
1273,2025-01-02,12,5,0
1273,2025-01-09,18,5,0
1273,2025-01-16,15,8,0
1273,2025-01-23,5,5,0
1273,2025-01-30,22,5,0
1273,2025-02-06,15,7,0
1273,2025-02-13,6,8,0
1273,2025-02-20,14,4,0
1273,2025-02-27,10,5,0
1273,2025-03-06,14,7,0
1273,2025-03-13,7,3,0
1273,2025-03-20,14,6,0
1273,2025-03-27,5,5,0
1273,2025-04-03,21,3,0
1273,2025-04-10,10,3,0
1273,2025-04-17,11,9,0
1273,2025-04-24,1,1,0
1273,2025-05-01,2,2,0
1273,2025-05-08,1,2,0
1273,2025-05-15,1,2,1
1275,2024-11-05,7,8,0
1275,2024-11-12,8,7,0
1275,2024-11-19,9,6,0
1275,2024-11-26,10,4,0
1275,2024-12-03,20,3,0
1275,2024-12-10,17,6,0
1275,2024-12-17,5,9,0
1275,2024-12-24,23,7,0
1275,2024-12-31,21,5,0
1276,2025-02-13,5,9,0
1276,2025-02-20,9,9,0
1276,2025-02-27,10,3,0
1276,2025-03-06,17,6,0
1276,2025-03-13,0,1,0
1276,2025-03-20,0,2,2
1276,2025-03-27,0,1,0
1276,2025-04-03,0,2,1
1277,2025-06-23,2,1,2
1277,2025-06-30,2,2,1
1278,2025-04-23,21,9,0
1278,2025-04-30,7,5,1
1278,2025-05-07,0,2,0
1278,2025-05-14,1,2,1
1278,2025-05-21,0,2,0
1278,2025-05-28,1,1,0
1278,2025-06-04,1,1,0
1279,2024-09-09,7,3,0
1279,2024-09-16,12,6,0
1279,2024-09-23,21,3,0
1279,2024-09-30,16,7,1
1279,2024-10-07,8,7,0
1279,2024-10-14,15,6,0
1279,2024-10-21,18,8,0
1279,2024-10-28,6,6,0
1279,2024-11-04,8,8,0
1279,2024-11-11,13,6,0
1279,2024-11-18,10,3,0
1279,2024-11-25,5,5,1
1279,2024-12-02,7,3,0
1279,2024-12-09,17,8,0
1279,2024-12-16,20,8,0
1279,2024-12-23,18,6,0
1279,2024-12-30,16,3,1
1281,2024-06-22,19,4,0
1281,2024-06-29,24,6,0
1281,2024-07-06,5,3,0
1281,2024-07-13,19,4,0
1281,2024-07-20,13,7,1
1281,2024-07-27,15,8,0
1281,2024-08-03,5,9,0
1281,2024-08-10,15,9,0
1281,2024-08-17,6,9,0
1281,2024-08-24,24,8,1
1281,2024-08-31,16,6,0
1281,2024-09-07,10,3,0
1281,2024-09-14,18,5,0
1281,2024-09-21,14,4,0
1281,2024-09-28,14,4,0
1281,2024-10-05,19,3,0
1281,2024-10-12,23,5,1
1281,2024-10-19,9,5,0
1281,2024-10-26,19,9,0
1281,2024-11-02,16,4,0
1281,2024-11-09,13,6,0
1281,2024-11-16,12,8,0
1281,2024-11-23,18,8,0
1281,2024-11-30,20,9,0
1281,2024-12-07,14,7,1
1281,2024-12-14,22,3,1
1281,2024-12-21,6,8,0
1281,2024-12-28,12,6,0
1282,2024-03-24,23,9,1
1282,2024-03-31,5,6,0
1282,2024-04-07,16,3,0
1282,2024-04-14,5,9,0
1282,2024-04-21,6,9,0
1282,2024-04-28,17,3,0
1282,2024-05-05,23,3,0
1282,2024-05-12,22,3,0
1282,2024-05-19,9,3,0
1282,2024-05-26,22,9,1
1282,2024-06-02,23,8,0
1282,2024-06-09,6,9,0
1282,2024-06-16,6,5,0
1282,2024-06-23,14,3,0
1282,2024-06-30,15,3,0
1282,2024-07-07,24,9,0
1282,2024-07-14,19,4,0
1282,2024-07-21,13,3,0
1282,2024-07-28,12,5,0
1282,2024-08-04,7,7,0
1282,2024-08-11,20,3,0
1282,2024-08-18,24,5,0
1282,2024-08-25,20,9,0
1282,2024-09-01,14,3,0
1282,2024-09-08,10,4,0
1282,2024-09-15,21,6,0
1282,2024-09-22,8,6,0
1282,2024-09-29,5,4,1
1282,2024-10-06,21,3,0
1282,2024-10-13,13,9,0
1282,2024-10-20,16,9,0
1282,2024-10-27,9,9,0
1282,2024-11-03,20,7,0
1282,2024-11-10,5,5,0
1282,2024-11-17,8,9,0
1282,2024-11-24,23,4,0
1282,2024-12-01,15,9,1
1282,2024-12-08,16,5,0
1282,2024-12-15,8,8,1
1282,2024-12-22,22,3,0
1282,2024-12-29,15,4,0
1282,2025-01-05,21,4,0
1282,2025-01-12,17,7,0
1282,2025-01-19,10,3,0
1282,2025-01-26,5,9,0
1282,2025-02-02,15,9,0
1282,2025-02-09,24,7,0
1282,2025-02-16,19,6,1
1282,2025-02-23,19,6,0
1282,2025-03-02,22,8,0
1282,2025-03-09,6,6,0
1282,2025-03-16,17,3,0
1282,2025-03-23,13,4,0
1282,2025-03-30,19,6,0
1282,2025-04-06,22,6,0
1282,2025-04-13,19,8,0
1282,2025-04-20,22,5,0
1282,2025-04-27,5,9,0
1282,2025-05-04,18,5,1
1282,2025-05-11,9,5,1
1282,2025-05-18,7,8,0
1282,2025-05-25,5,5,0
1282,2025-06-01,2,1,0
1282,2025-06-08,0,1,1
1282,2025-06-15,0,1,0
1282,2025-06-22,0,1,0
1283,2024-05-10,12,9,0
1283,2024-05-17,11,8,0
1283,2024-05-24,6,6,0
1283,2024-05-31,7,8,0
1283,2024-06-07,7,4,0
1283,2024-06-14,9,4,0
1283,2024-06-21,24,8,0
1283,2024-06-28,24,4,0
1283,2024-07-05,18,6,0
1283,2024-07-12,15,5,0
1283,2024-07-19,16,7,0
1283,2024-07-26,20,9,0
1283,2024-08-02,15,7,0
1283,2024-08-09,23,4,0
1283,2024-08-16,9,3,0
1283,2024-08-23,11,5,0
1283,2024-08-30,20,4,0
1283,2024-09-06,8,3,0
1283,2024-09-13,19,8,0
1283,2024-09-20,9,6,0
1283,2024-09-27,22,6,0
1283,2024-10-04,19,8,0
1283,2024-10-11,8,7,0
1283,2024-10-18,14,5,0
1283,2024-10-25,17,6,0
1283,2024-11-01,12,9,0
1283,2024-11-08,24,6,0
1283,2024-11-15,9,8,1
1283,2024-11-22,10,8,0
1283,2024-11-29,17,7,0
1283,2024-12-06,17,9,0
1283,2024-12-13,12,6,0
1283,2024-12-20,23,9,0
1283,2024-12-27,19,4,0
1286,2024-08-23,15,7,0
1286,2024-08-30,15,5,0
1286,2024-09-06,6,8,0
1286,2024-09-13,5,5,0
1286,2024-09-20,18,6,0
1286,2024-09-27,9,3,0
1286,2024-10-04,18,8,1
1286,2024-10-11,21,5,0
1286,2024-10-18,13,5,0
1286,2024-10-25,23,4,0
1286,2024-11-01,9,3,0
1286,2024-11-08,24,8,0
1286,2024-11-15,9,8,0
1286,2024-11-22,17,5,0
1286,2024-11-29,23,4,0
1286,2024-12-06,22,4,0
1286,2024-12-13,11,8,0
1286,2024-12-20,5,5,0
1286,2024-12-27,10,6,0
1287,2025-02-23,14,3,0
1287,2025-03-02,21,3,0
1287,2025-03-09,18,8,0
1287,2025-03-16,15,5,0
1287,2025-03-23,12,8,0
1287,2025-03-30,1,1,1
1287,2025-04-06,1,1,0
1287,2025-04-13,2,2,1
1287,2025-04-20,1,2,0
1288,2024-09-22,7,6,0
1288,2024-09-29,13,8,1
1288,2024-10-06,13,7,0
1288,2024-10-13,12,4,0
1288,2024-10-20,17,6,0
1288,2024-10-27,16,7,0
1288,2024-11-03,11,7,0
1288,2024-11-10,14,4,0
1288,2024-11-17,12,7,0
1288,2024-11-24,17,9,0
1288,2024-12-01,22,4,0
1288,2024-12-08,12,4,0
1288,2024-12-15,5,6,0
1288,2024-12-22,7,6,0
1288,2024-12-29,17,9,0
1289,2024-08-02,24,4,0
1289,2024-08-09,18,9,0
1289,2024-08-16,15,7,1
1289,2024-08-23,10,7,0
1289,2024-08-30,14,3,0
1289,2024-09-06,6,9,0
1289,2024-09-13,9,6,0
1289,2024-09-20,16,5,0
1289,2024-09-27,18,7,0
1289,2024-10-04,18,7,0
1289,2024-10-11,19,9,0
1289,2024-10-18,10,9,0
1289,2024-10-25,18,9,0
1289,2024-11-01,23,8,0
1289,2024-11-08,10,6,0
1289,2024-11-15,6,6,0
1289,2024-11-22,17,6,0
1289,2024-11-29,23,5,0
1289,2024-12-06,15,4,0
1289,2024-12-13,14,8,0
1289,2024-12-20,15,4,0
1289,2024-12-27,18,8,0
1290,2024-09-06,11,4,0
1290,2024-09-13,14,8,0
1290,2024-09-20,23,7,0
1290,2024-09-27,19,4,0
1290,2024-10-04,13,7,1
1290,2024-10-11,20,3,0
1290,2024-10-18,7,7,0
1290,2024-10-25,22,3,0
1290,2024-11-01,6,5,0
1290,2024-11-08,6,3,0
1290,2024-11-15,23,4,0
1290,2024-11-22,7,7,0
1290,2024-11-29,11,8,0
1290,2024-12-06,5,4,0
1290,2024-12-13,18,4,0
1290,2024-12-20,12,8,0
1290,2024-12-27,8,3,0
1291,2024-07-13,19,3,0
1291,2024-07-20,9,7,0
1291,2024-07-27,24,8,0
1291,2024-08-03,1,2,0
1291,2024-08-10,2,1,0
1291,2024-08-17,0,2,1
1291,2024-08-24,2,2,0
1291,2024-08-31,2,1,0
1292,2024-04-02,15,9,0
1292,2024-04-09,7,7,0
1292,2024-04-16,15,7,0
1292,2024-04-23,14,7,0
1292,2024-04-30,19,7,0
1292,2024-05-07,8,7,0
1292,2024-05-14,19,3,0
1292,2024-05-21,18,5,0
1292,2024-05-28,6,8,1
1292,2024-06-04,10,7,0
1292,2024-06-11,11,3,0
1292,2024-06-18,5,7,0
1292,2024-06-25,11,6,0
1292,2024-07-02,0,1,0
1292,2024-07-09,0,2,0
1292,2024-07-16,1,1,0
1292,2024-07-23,0,2,0
1294,2024-03-25,10,7,0
1294,2024-04-01,22,9,0
1294,2024-04-08,21,7,0
1294,2024-04-15,8,9,0
1294,2024-04-22,19,6,0
1294,2024-04-29,14,8,0
1294,2024-05-06,20,3,0
1294,2024-05-13,16,3,1
1294,2024-05-20,18,4,0
1294,2024-05-27,24,8,0
1294,2024-06-03,16,7,0
1294,2024-06-10,17,9,0
1294,2024-06-17,24,5,0
1294,2024-06-24,18,4,1
1294,2024-07-01,14,3,0
1294,2024-07-08,13,6,0
1294,2024-07-15,20,3,1
1294,2024-07-22,11,7,0
1294,2024-07-29,16,8,0
1294,2024-08-05,19,9,0
1294,2024-08-12,7,5,0
1294,2024-08-19,10,9,0
1294,2024-08-26,21,9,0
1294,2024-09-02,23,5,0
1294,2024-09-09,24,7,0
1294,2024-09-16,7,9,0
1294,2024-09-23,18,5,0
1294,2024-09-30,5,3,0
1294,2024-10-07,16,5,0
1294,2024-10-14,5,6,0
1294,2024-10-21,19,4,0
1294,2024-10-28,8,4,0
1294,2024-11-04,19,6,1
1294,2024-11-11,21,4,0
1294,2024-11-18,13,9,0
1294,2024-11-25,23,3,0
1294,2024-12-02,14,4,0
1294,2024-12-09,10,6,0
1294,2024-12-16,24,4,0
1294,2024-12-23,7,9,0
1294,2024-12-30,9,9,0
1294,2025-01-06,19,4,0
1294,2025-01-13,16,9,0
1294,2025-01-20,14,3,0
1294,2025-01-27,12,8,0
1294,2025-02-03,20,6,0
1294,2025-02-10,20,4,0
1294,2025-02-17,7,5,0
1294,2025-02-24,23,5,0
1294,2025-03-03,19,7,0
1294,2025-03-10,9,8,1
1294,2025-03-17,16,6,0
1294,2025-03-24,24,9,0
1294,2025-03-31,21,3,0
1294,2025-04-07,22,5,0
1294,2025-04-14,9,8,0
1294,2025-04-21,12,7,1
1294,2025-04-28,0,1,1
1294,2025-05-05,0,2,0
1294,2025-05-12,0,1,0
1294,2025-05-19,0,1,0
1294,2025-05-26,0,2,0
1297,2024-01-09,16,6,0
1297,2024-01-16,11,4,0
1297,2024-01-23,21,4,0
1297,2024-01-30,10,3,0
1297,2024-02-06,12,7,0
1297,2024-02-13,18,4,0
1297,2024-02-20,7,8,0
1297,2024-02-27,19,3,0
1297,2024-03-05,18,6,0
1297,2024-03-12,10,8,0
1297,2024-03-19,8,5,0
1297,2024-03-26,6,5,0
1297,2024-04-02,12,8,0
1297,2024-04-09,10,9,1
1297,2024-04-16,19,6,0
1297,2024-04-23,14,8,0
1297,2024-04-30,18,5,1
1297,2024-05-07,5,4,0
1297,2024-05-14,14,6,1
1297,2024-05-21,13,9,0
1297,2024-05-28,7,6,0
1297,2024-06-04,20,5,1
1297,2024-06-11,14,3,0
1297,2024-06-18,7,6,0
